,GEO
21.1979052338218,52.1964314070111
21.0210493004997,52.2223399324436
21.0472156482679,52.2868273525825
21.1421895526126,52.204099785611
21.1693826741045,52.1810550087411
21.0750629475992,52.2704543756926
21.0809444165532,52.2804775067675
21.0201511448293,52.2363231967669
21.0387694784021,52.2871610547556
21.099522533014,52.2756413879339
21.0288607238096,52.239081385117
21.1864504902055,52.1964358016662
21.0118565116364,52.2241375833843
21.0986562767928,52.2968110172078
21.1420084203063,52.1775086976751
21.0580010316009,52.2708914813749
21.0825901807332,52.2721495576063
21.0712852907181,52.297318167584
21.1866773368772,52.1734569301177
21.0145816520157,52.2287460812181
21.0976741916267,52.2742531986302
21.0212983453821,52.2336163946893
21.0910484631523,52.2811247273372
21.069109529343,52.2785418056604
21.0311778356344,52.2890791741502
21.0000100860067,52.2333279804792
21.0019709068697,52.2227169473469
21.1904285928663,52.180135750554
21.0098708071727,52.2346186136175
21.184941733934,52.1954193056724
21.1831575133121,52.1723029786535
21.1588318479769,52.2035174981039
21.010834734905,52.2337595537258
21.1568417443642,52.1863747511106
21.0613795181923,52.2994659819431
21.0712635709299,52.2711581022199
21.0177658684698,52.2355151348142
21.0282859262056,52.2336204414256
21.0269944217154,52.234057909525
21.1976991946753,52.1758548602741
21.1713143296968,52.1728801512206
21.005515161538,52.2341374748293
21.1649524079142,52.171814059657
21.1563169442648,52.1962188033434
21.0852922244673,52.2840907114674
21.0613730194536,52.2892126439302
21.0119065321693,52.2200726958923
21.0077846701841,52.2220072137704
21.1617826091852,52.1926226277417
21.0422629246768,52.2743952220655
21.1781977640903,52.1922063085763
21.0159937052585,52.2218734523654
21.0286895731422,52.2331058835657
21.0506205441453,52.2791664114781
21.0137981453186,52.2362889605155
21.1896845986629,52.1914551472454
21.0199854443602,52.2357973939786
21.0822474036552,52.2967347322218
21.1576492456049,52.2185636343248
21.0991606796416,52.2836469542002
21.0324262894364,52.2963358299341
21.050354615869,52.2905388119002
21.0566809581593,52.2933590314025
21.075994771698,52.2806267428305
21.1862036094731,52.180210420168
21.1630647924496,52.1826235349337
21.0755391387502,52.2786605325807
21.1712668012772,52.2093240730045
21.0886529251211,52.28656343729
21.0139141043525,52.2207547141286
21.1796945930077,52.2037119575124
21.0644120238977,52.2788655797276
21.044417559728,52.2802209954197
21.0647893626592,52.2996780364239
21.0287143840904,52.2241191528086
21.0272425194823,52.2340476173442
21.0590331131197,52.2979099110677
21.0521691875812,52.2789173454186
21.0100292809017,52.2253560969885
21.0355337334261,52.2735426020506
21.1881941006966,52.1907558746566
21.0399244459951,52.29973651523
21.0082653656097,52.2292280435888
21.06310578631,52.2757139336201
21.002983462834,52.2370503230346
21.0186466404423,52.2228873839928
21.0050457568134,52.2330944575276
21.0880790539063,52.2913536344562
21.0282427108125,52.2265413175803
21.0206942710862,52.2267856718833
21.1927847170318,52.2086667216313
21.0199717494363,52.2379828283424
21.020888421427,52.2382870458718
21.0836566717108,52.2933554674662
21.1840350274583,52.2177790922974
21.0888014039933,52.2925835991534
21.1821451502601,52.1741051390115
21.0033374711899,52.2212963022804
21.1512922006706,52.2003622735781
21.0219552267371,52.2355968196923
21.1673120517517,52.2124840383814
21.0171693488767,52.2399213097896
21.0063445324455,52.2247160072578
21.0723104530876,52.2748329131049
21.099157204763,52.270014169761
21.1702568693664,52.1710409243638
21.1865132605731,52.1926883265539
21.1826409134734,52.1897022873443
21.0832946862909,52.2811481346469
21.1427795457346,52.2187307571806
21.0975207943493,52.2885784412455
21.0040642309773,52.2392349501373
21.0612450313917,52.2933055868512
21.1396033163257,52.1912715919479
21.184396998046,52.2015780242207
21.0216122491402,52.2274376579653
21.0757613495342,52.2873025379423
21.0517722756276,52.2703563670768
21.0194866049988,52.2296407782659
21.1791240164004,52.1904643223784
21.0015305228247,52.2328607199388
21.0093739107181,52.2384306316776
21.162541162719,52.1907519772812
21.1862147976877,52.1995352118439
21.1809975252012,52.216013180702
21.1814378345702,52.1783069609944
21.017136745559,52.2389005822688
21.0678412745008,52.2905978484242
21.169311534971,52.1809027942643
21.0791512524383,52.2943400579621
21.1748159551043,52.2033981620963
21.1459293365423,52.2152696200809
21.0486294424324,52.2996343343612
21.0514243744779,52.297056039446
21.0504030708736,52.294617706039
21.0252075032659,52.2385381848225
21.1470980552984,52.2088527039671
21.1557607046366,52.210448469785
21.1349856735608,52.1899417010415
21.0452055156021,52.2986274583754
21.0262136362586,52.2373427077569
21.0207547625557,52.2262972157961
21.0870106563391,52.2948305884772
21.0475301695126,52.2903316369234
21.0058561001392,52.2378173961723
21.1901777919475,52.1761797747971
21.1492351490995,52.1737874919828
21.0436522538099,52.274679630727
21.0654714236502,52.2774007929466
21.062581505347,52.2775282493047
21.0068084661621,52.234019061802
21.0824878777331,52.2753335363534
21.0004923467622,52.2372739556804
21.091096097969,52.2927045045653
21.0734846365848,52.2757357281051
21.0418798086792,52.2920649411506
21.0444254517136,52.2845510610403
21.0028680465601,52.2331266570464
21.1461833121907,52.2180656524654
21.0234521702433,52.239619759894
21.089809836545,52.2931303575775
21.0928297032183,52.2999519466259
21.1321319198962,52.2176046609227
21.0399927994376,52.2805701479339
21.0662358042737,52.2768865038082
21.0260122386715,52.2299024704099
21.0972919010161,52.2724516007165
21.0205693406197,52.2342067351472
21.0785183974216,52.2981646170234
21.0677408111701,52.2784570841352
21.195119224648,52.2095986567717
21.0115803325472,52.2236706185946
21.0464064574102,52.2935549819143
21.0250742232273,52.2398015809897
21.0916659156722,52.2838188794395
21.0810895542894,52.2985616616509
21.0575184342195,52.273763717222
21.146787327637,52.2070774569921
21.0504644859838,52.2775646649091
21.0190270843529,52.2394971003197
21.0060392427996,52.2333920857729
21.0741803701711,52.2875631864858
21.1846836847933,52.2161957025458
21.1758353834497,52.1815147867939
21.1863287711944,52.2138799458323
21.0812841302971,52.2796728948923
21.0906573448796,52.2936232786323
21.0127634846838,52.2231995898346
21.1952909902511,52.2132323265937
21.007209122045,52.2260514366068
21.0757660515001,52.2774978858745
21.0812227272964,52.2810450614826
21.085256607593,52.2859372635046
21.1998929923428,52.2010843787622
21.0942464618362,52.2934131645691
21.1522719251048,52.2154534339951
21.026553130399,52.2299398340145
21.0289515420084,52.2203472968284
21.0015731351145,52.239350806037
21.0825507654622,52.2792030777643
21.0024725164848,52.2350985724386
21.1602820997853,52.1918378496589
21.0389638126921,52.297557419783
21.1377150401715,52.2011125413398
21.0006471371187,52.2271693642065
21.0215360263912,52.2338230530173
21.1883650959227,52.1841425874783
21.0303271866147,52.298188596929
21.050629400753,52.2812753904541
21.0482542640553,52.2884489572351
21.0652152212919,52.2924002232705
21.0100177575441,52.2304537891131
21.0035873837427,52.226017076089
21.038252047908,52.2806394664687
21.1934113511601,52.1864077200927
21.0059933441062,52.2297482050303
21.0412861165893,52.282041654319
21.0670435072901,52.2762236311869
21.0804804856982,52.277405971922
21.0633596361126,52.2983827320253
21.0170677804952,52.2331419154257
21.0072237443614,52.2334181364439
21.0687549835374,52.2873815375264
21.137012844786,52.1958149800356
21.0792357532843,52.2919180463627
21.1371809819164,52.196375793817
21.0276999498166,52.2290274979966
21.1902048565811,52.1993174470426
21.1467069153069,52.1905957431346
21.1671911158627,52.187698250839
21.1511053472012,52.2141890386632
21.0424957519583,52.2781131780567
21.0605699162628,52.276082039685
21.077805734952,52.2769936694927
21.0566758942278,52.2786190324719
21.1798502487736,52.1839197790879
21.0519301859592,52.2837881553988
21.0221735739708,52.239721741057
21.160543403198,52.1750334701664
21.0235416963422,52.2231703804899
21.0679160052771,52.2932680792175
21.0930511723063,52.2881289390149
21.0349232885707,52.2862199239037
21.0842208418623,52.2712508725235
21.014015823893,52.2334240906453
21.0593317357195,52.2957241701894
21.1563851345507,52.1782633597311
21.0699982232531,52.282948981144
21.0534912081133,52.292698553903
21.0450472463691,52.2994011666137
21.0240293315104,52.2281537898071
21.0960795805114,52.278062745179
21.1805055398718,52.2139979665214
21.018577924598,52.230775447255
21.1735398793472,52.202813230122
21.0158075800317,52.2253174955305
21.028590852265,52.239969555242
21.1675903820666,52.1943939525681
21.0217764893351,52.2378537660604
21.1869026737157,52.208743453694
21.0556801616959,52.2779008276667
21.0267964993811,52.228830295275
21.0729748225235,52.296377150279
21.0929744986771,52.2839935774892
21.0351230469975,52.2909233737434
21.1955148466416,52.1989075616747
21.0211776265714,52.225133662424
21.079267187973,52.2973427147139
21.0929544675886,52.2975777799846
21.0065991244726,52.2388893007766
21.0251524769438,52.2398873716267
21.0936257542018,52.2864843517216
21.021410630645,52.222701282599
21.0511763201002,52.2998712677346
21.0466414533881,52.2943028334272
21.096002287243,52.2916439215071
21.004458289597,52.2283095897594
21.1498418304827,52.184915999549
21.0736082395492,52.2875783687388
21.0109766384547,52.2278375217225
21.0358951233607,52.2736949304072
21.0402721943171,52.2895988240815
21.1915612945585,52.1977038838016
21.0261174441737,52.2229839908797
21.1764055433776,52.210125433146
21.0111976960376,52.2324327573646
21.0027817570884,52.2335918528447
21.0113754115312,52.2261795671098
21.0492781689414,52.2727706236206
21.1674718575915,52.1725933350902
21.0641809737007,52.292028620569
21.1762466526711,52.1762229710282
21.1527908090642,52.2023376322864
21.1740223082211,52.1890279011731
21.1899488135111,52.2192143635638
21.0483987497189,52.2871701395721
21.0075823855954,52.2321786607988
21.0760299071251,52.2910692893015
21.0131692494468,52.225755980853
21.1456161445389,52.1733338194713
21.1677503637737,52.2027316983836
21.140563635597,52.1712635256979
21.0378211438912,52.2940356268897
21.0256834794271,52.236206506812
21.0526196247293,52.2787940606917
21.0830643720855,52.2990528355329
21.1845023777438,52.1861844913033
21.0229294793718,52.2332088113762
21.0086909950445,52.2278111071326
21.0459173656581,52.2825484114513
21.1849921406675,52.1877582331584
21.0734780449956,52.2935820655618
21.0242032659356,52.2291011216259
21.0398951505846,52.297115865259
21.0831947383075,52.2829483694187
21.0057525216879,52.237403810299
21.0758716092398,52.2931001772988
21.0030669220327,52.2393569729198
21.1548928912431,52.1734545824514
21.1546954696858,52.1853251042473
21.1726635620734,52.2119148234185
21.0084536838136,52.2297909898544
21.0137601937526,52.2343494451931
21.1683305459013,52.2027039747848
21.0703639462939,52.2760468204576
21.005843410311,52.2219947166834
21.0075878574678,52.2392212868389
21.0102302569153,52.2315815113112
21.1487444092957,52.1914101617108
21.0148536010901,52.2398899879772
21.0014774797193,52.2361789893638
21.0226766960402,52.2313840875635
21.0438085434539,52.2899720845069
21.0064988446259,52.2215905272914
21.0245382314164,52.2269458795339
21.0086859284865,52.2267830668949
21.0079248995264,52.2324587510619
21.0161969443765,52.2283436949831
21.0162447684684,52.2294433029136
21.1472419123808,52.1958373851771
21.077513782091,52.2978214484546
21.0074848081574,52.238567761532
21.1962414818564,52.1814126178785
21.0053386734189,52.229034270877
21.1901050363015,52.1840867034206
21.1853942722343,52.2041345921159
21.0114850143176,52.2203343173396
21.0110428714142,52.2229133065976
21.024761027473,52.2394151970372
21.0152028791015,52.2255608661845
21.0153716699274,52.2238271089736
21.0391796607291,52.2736440353794
21.0311897601397,52.2826237129397
21.0282516385862,52.2345842434
21.044378632619,52.2983859838825
21.0202938805267,52.2275074675772
21.1896817846289,52.1843103483948
21.0484133643308,52.2929572315188
21.1584185879948,52.2191070043179
21.0432090994879,52.2807242589258
21.002294536208,52.237674825713
21.005463167795,52.2220067778043
21.1919955264544,52.193493686039
21.0276558486237,52.2335243563913
21.0220610498933,52.2222877688194
21.099046817557,52.2891213072953
21.1401451171404,52.2181575318379
21.0055731013459,52.2356342728389
21.0522448800132,52.279354202773
21.0012310082943,52.2222756984178
21.0034579506323,52.2296194732143
21.0762372428202,52.2876019557007
21.0624395162985,52.2908901579306
21.060550269126,52.2919038750231
21.0450736763212,52.2989959173114
21.004621371309,52.2314743929915
21.0729354493017,52.2933096660161
21.0929351295624,52.2791624842351
21.0539135799208,52.271131704743
21.1705301685613,52.1953674454871
21.0247209863043,52.2392582972674
21.0163785789849,52.2248926987126
21.1825600927761,52.2021677597123
21.078727709821,52.2906879672105
21.0481123497826,52.2702678841376
21.0146519915888,52.2254710756196
21.0141867873857,52.2287810759898
21.0949001878989,52.2811106773326
21.0882631589752,52.29897844119
21.0828863227065,52.2762558001629
21.1678068319578,52.1814171866211
21.0882698014635,52.298938142627
21.1831634686692,52.1830599782686
21.1411136263181,52.1933623998589
21.0074123685092,52.2351623737765
21.1677301201699,52.2052534717182
21.04983634162,52.2970918023167
21.0004238446013,52.2257813000539
21.0198707151315,52.2289254724188
21.0508998294035,52.2771574613801
21.0584053267934,52.2966211563861
21.0528032461344,52.2932248603366
21.1419632047275,52.1867394903838
21.0249185191039,52.2391097544646
21.08104789729,52.2761805016501
21.0932977185189,52.2743348731939
21.0235502514073,52.2283654420311
21.0731595360511,52.2815958340629
21.0288412099965,52.229625715497
21.0584474729165,52.2745179144084
21.0959949537786,52.2949462715303
21.0052198699191,52.2373291743919
21.0103730108703,52.2280579642067
21.1726247541066,52.172738083736
21.0888887615292,52.2989106874238
21.0708115567733,52.2998453197372
21.0245918160663,52.2392499575578
21.0851872915495,52.288173489403
21.0520537552354,52.2881232576282
21.0011073395771,52.2257188642444
21.0022942929235,52.2302077740477
21.0326043963153,52.2742434833478
21.0743019840773,52.2793884426728
21.0952431054832,52.2945497538103
21.0073474369338,52.234147047922
21.0207681346622,52.2264165749308
21.0720819359156,52.2915100209392
21.053024624018,52.2905896861828
21.0217453900655,52.2203102132026
21.0674617031543,52.2822190551762
21.0316895330441,52.2725350165716
21.0981469896343,52.2799890036602
21.0467764273891,52.2731562204752
21.1845537296766,52.1849424311472
21.0460580774047,52.2780628083437
21.0100308272245,52.2305678815721
21.1546830813689,52.1763760490972
21.0077720557498,52.2350380465901
21.1616581590073,52.1978104874422
21.1907859813115,52.1911728937808
21.0223706303902,52.239983325717
21.0109742249814,52.2257694247412
21.0429248736263,52.2823718314269
21.0243607740349,52.2394257829199
21.072812867465,52.2855538612488
21.0162227965237,52.2298561315937
21.0526589138201,52.2901160193584
21.0103810455047,52.2279551215097
21.0910855112807,52.2827713971562
21.0863630059967,52.287153489606
21.0288280162059,52.2357239824859
21.0858175294916,52.2968950730353
21.0884263367206,52.2773496173765
21.0737604937237,52.2809825499193
21.0593503633421,52.2728826512559
21.1600279007247,52.2179233220103
21.1681218378888,52.1904866295797
21.0241083425074,52.2333512286982
21.0072820816445,52.2329144634074
21.0019786016648,52.228562158253
21.1477803198984,52.1939377034944
21.0678309567482,52.2976399149699
21.0061310791257,52.2343380940659
21.0967800658057,52.285949725837
21.0201993087674,52.2296212713281
21.0646317756013,52.2971002138359
21.1355487189405,52.1870045775711
21.0751094501186,52.2940584493871
21.0364854504215,52.2982936476218
21.0455797662237,52.289156352696
21.0687619762076,52.2982166141178
21.0147045477943,52.2200134371594
21.0785439158021,52.2969680025638
21.0812273338041,52.2833682996035
21.1990386647424,52.1944463960407
21.1642848009327,52.1840688208514
21.0392340824846,52.28797653666
21.0970890968735,52.2798851299193
21.1356375903767,52.1950110247172
21.1546884588879,52.1719232973806
21.0218854107142,52.2386563470727
21.1786659870939,52.179277290199
21.0917955846433,52.2701300032903
21.174744497342,52.218826223053
21.0676961360476,52.2828419944481
21.0990139920334,52.2995223287703
21.0458936698991,52.2929080248019
21.0576613733522,52.2710845973995
21.075056154239,52.2846365462965
21.0122654146352,52.2340688283695
21.1407106951633,52.1839157671481
21.0286961602706,52.2381226644898
21.0310471565532,52.2869196712063
21.0557992540346,52.2944342467631
21.018801452473,52.2261491289735
21.1714649784556,52.2008747583418
21.0070975189591,52.2286190070864
21.1341260217968,52.2043141743913
21.1926256860178,52.1942068926571
21.1751745023606,52.1948841548804
21.0814807074075,52.2730754158483
21.1862167213028,52.2125694319187
21.0768309846846,52.2836357260193
21.0542416619067,52.2755884935288
21.1429269481059,52.2103850318748
21.0773344869795,52.2739556494495
21.0049368300664,52.2350865917932
21.1907747149952,52.1866874661576
21.0242042432465,52.2381361021334
21.0528729455266,52.2780350173824
21.0940761693963,52.2876130209793
21.0096106449561,52.2399763286766
21.0759956152248,52.2898214013642
21.1484959146632,52.1776073505916
21.0639189886628,52.2935845875577
21.197468294777,52.1909889532416
21.0556254212465,52.2830738782277
21.0720700720232,52.2919500096887
21.0076767508285,52.2358542975038
21.0979084252589,52.2722412565909
21.0964019439998,52.2771444543777
21.0699113247055,52.2935808123136
21.0002343616891,52.2274801085563
21.0202041718918,52.2242974464735
21.097420574415,52.2993293758575
21.0125027203767,52.2333045999333
21.0193389273263,52.2314531904087
21.0809886643221,52.2952312128968
21.0876323541673,52.2730111116963
21.181632034977,52.1884404780157
21.0002018647506,52.2393204361061
21.0238625239688,52.2311298424331
21.1481250779796,52.2021551931091
21.1398593352195,52.2013863847754
21.0983163261879,52.2725749460096
21.0649465630599,52.2934118261607
21.1400944176959,52.1750957193482
21.1731659862502,52.1991187825846
21.1672814612715,52.1766828294424
21.1735172274802,52.1951790614682
21.0051032119158,52.2317147501325
21.0047487213528,52.2374023099151
21.0160306369283,52.2237104291981
21.0058318208572,52.2395794725744
21.0130404235383,52.2375681222184
21.1464549549753,52.1853110552114
21.1836380067598,52.2192957023322
21.1543230447983,52.1740393855772
21.0123701993607,52.2212629629299
21.1453732800642,52.1856490751659
21.0735953413602,52.2973867178266
21.0169495636439,52.2393182889
21.0024515527484,52.2291819611471
21.0206651284571,52.2334085513745
21.1602853323668,52.1737172864075
21.1325560215674,52.1771967698517
21.1671271510608,52.2172973554977
21.0394530372252,52.2788139613904
21.0324455534201,52.2944589840574
21.1919551099231,52.1750453864387
21.093686298877,52.2782324617868
21.0677245895774,52.2822530258144
21.0866760670743,52.2901102167554
21.1428555149632,52.1951694594859
21.0900624208292,52.2798563266126
21.1785947648557,52.187220023612
21.0072111306225,52.2204232008848
21.0047821846232,52.2355713777477
21.0076258250228,52.2312640446704
21.0428079619142,52.2803760703234
21.1805098362379,52.1941815360961
21.002960740604,52.2391893074661
21.0246702684157,52.2308603164786
21.1837393003469,52.1781743517541
21.0318158971751,52.2795067505958
21.0527226499654,52.2943522240431
21.0409686763794,52.271719669078
21.0498217283445,52.2818430546927
21.1376416296149,52.2157523526275
21.1332875157874,52.2116080631199
21.1981518537141,52.2079188101389
21.016875414198,52.2360362507449
21.003105376096,52.2303601924423
21.0730533982115,52.2768428995903
21.0455960086943,52.2751859681774
21.1725104927178,52.1927742617601
21.0872148413421,52.2878846920817
21.0805227080639,52.2776607545372
21.1338219039915,52.194858674733
21.0271088529609,52.2383483197307
21.0760978862643,52.2716815807531
21.1738872084022,52.1935245164484
21.17560522258,52.1854034893611
21.1786844513007,52.1795792044187
21.0387546791811,52.2812303326395
21.1810825708285,52.1756937425979
21.0347261316539,52.2825293291407
21.0829427637532,52.2921066818549
21.046951282185,52.2705032142205
21.0068713018352,52.2256994949002
21.0284190081514,52.2252369103488
21.0101173191576,52.2209377355501
21.0487581161573,52.2923668075213
21.1337026887452,52.2115367420879
21.0537832793151,52.2937486796849
21.0284300394303,52.2289368389407
21.0530752620124,52.2865612300695
21.1417047264949,52.1704681123188
21.1354791780645,52.1778356680577
21.0107099339098,52.2346831161343
21.138716463848,52.1829369064001
21.1913023992348,52.2045057620783
21.1970355075635,52.2083079291903
21.0540345703089,52.2975284004048
21.0254216659872,52.232506564064
21.0113917968653,52.2372207069816
21.0397957658488,52.2914893268305
21.1957838842385,52.2044006118132
21.0163745045518,52.2244877310237
21.0082367779955,52.2292302044202
21.0428764996887,52.2952580078645
21.1810266914386,52.1716056933324
21.0357908620895,52.274890050632
21.0119864090676,52.222056791354
21.0872528589494,52.274425633559
21.0956333953049,52.2735628349031
21.0499939917843,52.2972400172893
21.1562197230617,52.191746425482
21.0005723532264,52.2246534736361
21.1595609761905,52.1797313459148
21.1733356892606,52.2149671059498
21.0903673381801,52.2941165068839
21.0863860712294,52.2951588215562
21.0546028555138,52.2872506005899
21.0201847193269,52.2266058744956
21.1453343171608,52.1743948161881
21.0192904578967,52.2260739098163
21.0338309775502,52.2920988133294
21.0242862189505,52.2291252211109
21.0535618502228,52.2944702097517
21.1863323789584,52.2197316360939
21.0107195595726,52.2377459870186
21.0075245435173,52.2334860507026
21.0983590986487,52.2989550166763
21.0115829056669,52.2242535284162
21.1945679728696,52.1767508496344
21.0507734501967,52.288269707344
21.0122081207996,52.2224926964985
21.0232177454762,52.220431166715
21.0572361866431,52.2890534080402
21.0032052067802,52.2342125608772
21.0678981928062,52.2960912955157
21.0266076869378,52.2301144190785
21.0659215906891,52.2891276488337
21.0635211591399,52.2742251788219
21.1535975741576,52.1722743934067
21.0568425968383,52.2865926389117
21.0125530770353,52.2290790564707
21.0184411855589,52.2276823397167
21.0075533378061,52.2319803038333
21.090266489659,52.2802236599149
21.0197939310409,52.2228721160768
21.0253085154374,52.2230763395969
21.0787476078677,52.2959822562383
21.0849301463109,52.2900056371815
21.1387407475533,52.1769825134124
21.0000389499096,52.2335371427517
21.1512414546153,52.1902452687547
21.0196312493293,52.2257567877602
21.0818525773101,52.2771242744639
21.0763708340214,52.2944215908367
21.1691017189063,52.2111762153846
21.0095557517852,52.221650668974
21.0789079159009,52.2843541059084
21.1614814786688,52.1747636522329
21.1979347727876,52.201243239122
21.0810951459385,52.2976202017884
21.1691103160083,52.1896965962998
21.0031456486655,52.2371853492921
21.0980167124164,52.28850969736
21.0052855964922,52.2222572683869
21.0194263716077,52.2290712098591
21.0498318922264,52.2960427414137
21.0380600932613,52.289665940383
21.0193702468963,52.230531249661
21.0217725478776,52.2286277805828
21.1873129225811,52.1880452210479
21.0212945662381,52.2228611080814
21.0124152678172,52.2215291285235
21.0254356540327,52.2256392749445
21.1594253379721,52.1736453876761
21.1756308830781,52.1778246050398
21.0194224734446,52.2268822549842
21.1425110143339,52.2128780776216
21.0220421107707,52.2250393785629
21.0598310489021,52.2824725188362
21.1709635652937,52.19589053103
21.0212776520331,52.2229874176951
21.0654867692338,52.275325539934
21.0917245293758,52.2950686004129
21.1771530126054,52.2117751084198
21.1705044954447,52.212525513086
21.0274227817692,52.2203499241173
21.1649279940501,52.2062370952149
21.0757448273385,52.2839400238264
21.0109945182218,52.2370222485252
21.0268259000413,52.2281677608844
21.1941215234576,52.1815608741995
21.1464589614328,52.1881642959942
21.1482571614096,52.2139798237523
21.1475219465876,52.2146931304177
21.0150276834334,52.2337889380055
21.0163766619454,52.2282844967395
21.0872336314409,52.2823145334283
21.0343986685411,52.2891738405661
21.1491651316183,52.1974114736705
21.172124256094,52.2151966347056
21.0130693198917,52.2310395956179
21.0154297568093,52.2328147349227
21.0020778689345,52.2221740480838
21.0127910089318,52.2214652198739
21.0024961374719,52.2246170570841
21.046835010061,52.2740948099061
21.1466076228032,52.1917519337311
21.0030205509362,52.2204685560148
21.0768527834699,52.2749170707865
21.0453818993433,52.2933978559938
21.0982120633032,52.2990615786822
21.0222303923648,52.2249735316262
21.1608125343649,52.1747408325947
21.0279932583065,52.2376292990893
21.0430592834181,52.2878041686187
21.0490461147134,52.2952285425481
21.1904709574422,52.2150835393858
21.1566105717672,52.1790158382664
21.0001197610067,52.2299752169335
21.0053586006758,52.2352030140068
21.0182642510119,52.231530321301
21.1923879173072,52.1823115398455
21.0609143999522,52.2885698628076
21.0201645305143,52.2295592944697
21.1741020775149,52.1968629816477
21.1736261358904,52.1874108115607
21.0025338979133,52.2373808868555
21.1792451363737,52.2122991898493
21.0090253513383,52.2367547692917
21.0284752081013,52.2323244942352
21.000395365716,52.2242535332963
21.197047197842,52.2018217199529
